LONGITUD_MAN,LATITUD_MAN,ESTRATO_P,PATRIMONIO,Urbanizaci,MANCHA_URB,PISO_R,Mixto,NP_USO,Residencial,Apartamento,Casa,NP_VIV,Concreto,Madera,Mamposteria,NP_PARED,Prefabricado,Baldosa,Cemento,Marmol/parque/madera pulida,NP_PISO,Tierra
-74.800724,10.89177469,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7833725,10.91080681,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7901599,10.90107453,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7875067,10.90430523,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7965176,10.91273244,2.0,0,1,2005,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.7942242,10.92816539,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7709285,10.94085445,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7913508,10.92925242,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7826009,10.90345868,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7768748,10.93783259,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7613486,10.92708482,1.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7632429,10.91554848,1.5,1,0,1985,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7664101,10.93229448,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7762275,10.94193529,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7725721,10.93841214,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8066509,10.88520425,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7962179,10.90317777,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7687459,10.92979136,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7983002,10.92094846,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7666938,10.91391966,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7944403,10.90241146,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8003887,10.89292612,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7886992,10.93181311,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8134614,10.91626364,2.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7822421,10.9272814,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7635456,10.9276801,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8093068,10.90155023,1.5,0,0,2020,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8204517,10.91625399,2.0,0,0,2010,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.778012,10.91523679,3.0,0,0,2010,1.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
-74.7655768,10.90960192,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7622371,10.91717535,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7947351,10.91824552,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7719521,10.93606251,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7690671,10.92427107,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7833725,10.91080681,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8201982,10.91695766,2.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7905333,10.93318454,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7847288,10.92570281,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7962801,10.91831714,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7874299,10.90397543,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8066516,10.92172095,2.0,0,0,2000,3.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8035689,10.91402609,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7881921,10.90189441,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.809539,10.90231136,1.5,0,0,2020,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.814464,10.92057343,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8093791,10.88889352,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7742072,10.93251946,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7947627,10.92723149,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7753949,10.93287549,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7734444,10.93415681,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.781054,10.90505082,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7793493,10.9012399,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.784929,10.90690836,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7848099,10.90949361,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.805192,10.91417912,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7774234,10.93652605,2.0,0,0,1995,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7993807,10.89238911,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7752051,10.94011838,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7617385,10.9259663,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.7675929,10.9203349,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7906688,10.90376705,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7724612,10.9329028,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8019245,10.91169329,1.5,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8007522,10.90530883,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7661315,10.92361085,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8154949,10.92033592,1.5,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8069548,10.91946737,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7938331,10.91947805,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7639096,10.91744533,1.5,1,0,1985,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8063603,10.91521143,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7962126,10.89869472,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8125543,10.91906691,3.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.791328,10.90582181,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7937481,10.90391145,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7771501,10.93719545,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7936989,10.92678377,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7967433,10.90171789,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8084887,10.91773129,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7824949,10.92490853,2.0,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7710867,10.93338632,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8093068,10.90155023,1.5,0,0,2020,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7960638,10.9045659,1.0,0,0,2000,1.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
-74.8061383,10.91131941,1.5,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7864265,10.93070584,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7750461,10.94306633,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7715893,10.93059949,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8073015,10.88828719,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.7779756,10.90403632,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7871759,10.9029219,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7691431,10.92143897,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.782251,10.90435491,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8026646,10.91272495,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7887707,10.90530402,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7738843,10.93861335,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7734985,10.91661637,1.5,0,1,2000,4.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
-74.8016174,10.91860574,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7891371,10.90130127,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.771267,10.93233613,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7962125,10.90081152,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7844317,10.91561047,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7688062,10.91919476,1.5,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.786156,10.91742816,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7925999,10.9028183,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8024111,10.91854945,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7737053,10.92851711,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7927973,10.92982903,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7911499,10.91032737,2.0,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7731146,10.93965732,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7723937,10.93327746,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8041411,10.91607251,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7872477,10.92501325,1.0,0,0,2015,1.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.8207677,10.91541305,2.0,0,0,2010,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7672715,10.92765874,1.5,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7975054,10.92502487,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8027252,10.90430545,2.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8112478,10.91245265,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7940399,10.92929001,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8029542,10.90434241,2.0,0,0,2010,3.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7688773,10.93350738,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.805054,10.91600556,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7898218,10.90475738,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7876686,10.90516303,2.0,0,0,2005,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7951698,10.89307034,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7653955,10.94336222,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8092979,10.91640115,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.794709,10.91854538,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8028136,10.91761132,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7660343,10.93488488,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7743259,10.92935956,1.5,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7914023,10.88957499,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.8130953,10.91960453,2.0,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7773036,10.93054482,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7880647,10.90726293,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8175236,10.91590716,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8079769,10.89271543,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7830227,10.90725922,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7916507,10.91124279,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8159962,10.91920417,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7657553,10.93240024,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8043428,10.91217969,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.800724,10.89177469,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7977662,10.90270486,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7947426,10.92834871,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7683717,10.91573791,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7780711,10.90595329,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8098688,10.91581745,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7884893,10.90143081,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8189421,10.91939423,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8074907,10.91820764,1.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7761698,10.93364448,1.5,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7955189,10.92695912,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7967976,10.91694539,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7883033,10.92962371,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7866793,10.91669152,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
-74.7669289,10.92009134,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7725629,10.94348336,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8049687,10.91497072,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7938112,10.91173528,2.0,0,1,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7712193,10.91837445,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7993807,10.89238911,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8168348,10.9182521,1.5,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7866294,10.90475626,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8039166,10.9169383,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7954687,10.92667415,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8128031,10.91889829,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8069548,10.91946737,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7650216,10.91466832,1.5,1,0,1985,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7641905,10.94368415,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7954912,10.89833434,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8117177,10.91265037,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7743101,10.92973986,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8196138,10.9175152,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8013695,10.91151239,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.764917,10.93132709,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7887707,10.90530402,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7775044,10.93920552,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8068832,10.91868248,1.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7743765,10.91072677,2.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.780511,10.89898132,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8172025,10.91763158,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8028136,10.91761132,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7676908,10.92622825,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7967779,10.91535069,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.781982,10.90251908,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7953882,10.92232693,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7726428,10.93189327,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7761698,10.93364448,1.5,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7652836,10.91258713,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7954475,10.9191176,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8085422,10.91938089,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.7951256,10.92879965,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8064444,10.91625263,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7842095,10.90884827,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7776706,10.93118516,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8213301,10.91561,2.0,0,0,2010,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.775015,10.93592151,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8063241,10.91939163,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8100403,10.91106181,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7854891,10.9144523,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7828939,10.90451964,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7962472,10.89273684,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7616998,10.92534537,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8171988,10.9200075,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8060278,10.91452446,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7791687,10.9089337,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8092079,10.91532195,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7966299,10.89330144,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7660181,10.91240874,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7652302,10.92158737,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7849408,10.8982087,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.763614,10.92869606,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
-74.7842267,10.89960196,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7975165,10.92531776,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7798388,10.90817641,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7735011,10.92963496,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7778584,10.914856,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7833725,10.91080681,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8089934,10.91071349,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8119992,10.91935365,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7953882,10.92232693,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7897336,10.90423723,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8056135,10.9101219,1.0,0,0,2010,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8102655,10.88834159,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7972409,10.9202933,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7726973,10.93812294,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7884958,10.90112251,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7688773,10.93350738,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7624078,10.91999032,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.770214,10.94127891,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7977855,10.92140654,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7968543,10.92681365,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
